timeframe,strategy,atr_sl,rr,score,trades,return_pct,max_dd_pct,profit_factor,win_rate
M5,keltner_break+HTF_EMA55,2.0,2.0,2.0186493922804987,432,37.07,22.36,1.107,0.361
D1,ema_12_26,2.5,3.0,2.018380544929826,38,5.53,12.3,1.189,0.289
H1,rsi_trend_pullback+HTF_EMA55,2.0,2.0,2.018230014237517,375,18.73,13.31,1.066,0.352
H1,ichimoku_tk_cross+HTF_EMA55,2.5,3.0,2.016320696152436,201,21.9,16.84,1.141,0.279
M1,williams_r_reversal+HTF_EMA55,2.0,2.0,2.0159228095202386,266,36.6,25.09,1.175,0.376
M15,adx_donchian_20_strict+HTF_EMA55,2.5,2.5,2.0155091754217715,69,11.14,16.62,1.229,0.333
M3,donchian_10+HTF_EMA55,2.5,3.0,2.0154379349608504,53,6.34,11.36,1.158,0.283
M3,ema_9_21+HTF_EMA55,2.0,2.0,2.011944227530412,54,2.48,7.02,1.069,0.352
H2,ema_50_200+HTF_EMA55,2.0,2.0,2.0115412877723484,46,1.55,5.88,1.05,0.348
H4,ichimoku_tk_cross+HTF_EMA55,2.5,3.0,2.0076981573553314,45,6.47,12.4,1.177,0.289
H3,stoch_cross,2.5,2.5,2.006470139975182,104,6.88,9.38,1.092,0.308
M15,rsi_trend_pullback+HTF_EMA55,2.5,3.0,2.006443304581364,58,5.21,9.67,1.124,0.276
M5,triple_ema_pullback+HTF_EMA55,2.0,2.0,2.0053687698749596,255,20.16,16.41,1.121,0.361
H1,supertrend_flip+HTF_EMA55,2.0,2.0,2.005261916680888,270,16.45,13.38,1.084,0.356
H1,triple_ema_pullback,2.5,3.0,2.005229465319445,228,32.73,21.9,1.151,0.285
H3,volume_spike_break+HTF_EMA55,2.5,3.0,2.0044580827365683,108,10.83,12.35,1.133,0.278
H2,cci_100_cross,2.5,3.0,2.0041347617864855,145,18.14,15.56,1.139,0.283
H1,ichimoku_tk_cross,2.5,3.0,2.0037259587377028,224,22.69,16.94,1.129,0.277
D1,roc_momentum_12,2.5,2.5,2.0004707986866053,54,4.91,10.13,1.126,0.315
H4,williams_r_reversal,2.5,3.0,1.9977666754633039,55,4.22,8.65,1.105,0.273
M5,roc_momentum_12+HTF_EMA55,2.5,2.5,1.996737236168702,257,30.47,21.12,1.142,0.319
M1,roc_momentum_12+HTF_EMA55,2.5,2.5,1.995163047114226,148,19.75,18.05,1.17,0.324
M30,adx_donchian_20_strict+HTF_EMA55,2.5,2.5,1.994955966959644,37,4.61,12.25,1.177,0.324
M15,rsi_trend_pullback,2.5,3.0,1.9930534625003689,65,6.15,10.57,1.13,0.277
H4,adx_rising_break_20,2.5,3.0,1.9889725160953045,57,6.28,11.62,1.152,0.281
H2,di_cross,2.5,2.5,1.9869938981568653,117,11.58,12.93,1.122,0.316
W1,rsi50_cross,2.0,2.0,1.984899366050261,12,-0.12,3.0,0.985,0.333
H1,keltner_break+HTF_EMA55,2.5,3.0,1.9843581080489772,305,29.93,19.36,1.108,0.275
H4,supertrend_flip,2.5,3.0,1.9840874845265355,62,5.15,9.67,1.114,0.274
H1,volume_spike_break,2.0,2.0,1.983711536937774,545,32.87,20.1,1.077,0.354
H1,di_cross,2.5,2.5,1.9818652668418364,279,38.1,25.44,1.165,0.323
M15,adx_donchian_20_strict+HTF_EMA55,2.5,3.0,1.9816630569174367,58,9.47,15.81,1.218,0.293
M1,stoch_cross,2.5,3.0,1.9792360880651652,147,15.79,15.76,1.156,0.279
H2,rsi50_cross+HTF_EMA55,2.5,2.5,1.978210671448896,123,8.77,11.11,1.102,0.309
H2,psar_flip,2.0,2.0,1.9765609150591397,244,26.43,21.88,1.179,0.369
H4,macd_cross+HTF_EMA55,2.5,2.5,1.9745302838206427,70,6.27,10.95,1.12,0.314
H4,macd_hist_turn+HTF_EMA55,2.5,2.5,1.9745302838206427,70,6.27,10.95,1.12,0.314
H2,aroon_cross_25+HTF_EMA55,2.5,3.0,1.9739787397346533,77,5.96,9.62,1.1,0.273
H4,donchian_10+HTF_EMA55,2.5,3.0,1.9696819152470217,80,6.97,10.73,1.115,0.275
H4,ema_12_26,2.0,2.0,1.9671334628014958,94,7.28,11.68,1.112,0.362
H2,volume_spike_break+HTF_EMA55,2.5,2.5,1.965313201434269,169,11.42,11.9,1.089,0.308
D1,rsi_trend_pullback+HTF_EMA55,2.0,2.0,1.9641204591344734,69,2.33,7.13,1.05,0.348
H3,psar_flip+HTF_EMA55,2.5,3.0,1.9636427681719608,75,3.92,7.73,1.069,0.267
M30,stoch_cross+HTF_EMA55,2.0,2.0,1.963464767097486,68,3.36,8.68,1.077,0.353
H1,aroon_cross_25,2.5,2.5,1.9634249554586285,216,21.12,17.43,1.128,0.315
H3,donchian_20+HTF_EMA55,2.0,2.0,1.9620014272219575,225,13.53,13.15,1.086,0.356
M15,rsi50_cross+HTF_EMA55,2.5,2.5,1.9594348406336546,80,6.67,11.44,1.121,0.312
H1,macd_cross+HTF_EMA55,2.0,2.0,1.958844524055468,414,21.86,15.76,1.067,0.353
H1,macd_hist_turn+HTF_EMA55,2.0,2.0,1.958844524055468,414,21.86,15.76,1.067,0.353
M15,stoch_cross+HTF_EMA55,2.5,3.0,1.9562004509282753,57,6.28,12.4,1.155,0.281
M15,stoch_cross+HTF_EMA55,2.5,2.5,1.9518284642916142,61,4.82,10.62,1.115,0.311
H1,rsi_trend_pullback,2.5,3.0,1.949137672100613,274,24.22,17.43,1.1,0.274
M1,williams_r_reversal+HTF_EMA55,2.5,3.0,1.9476239026696074,148,34.31,28.44,1.266,0.304
H4,macd_cross+HTF_EMA55,2.5,3.0,1.944277983030345,58,5.21,10.57,1.115,0.276
H4,macd_hist_turn+HTF_EMA55,2.5,3.0,1.944277983030345,58,5.21,10.57,1.115,0.276
H3,stoch_cross+HTF_EMA55,2.5,2.5,1.9412504033143287,85,5.03,9.56,1.083,0.306
H4,mfi_reversal,2.5,2.5,1.9406539951045394,65,4.25,9.64,1.092,0.308
W1,rsi_trend_pullback,2.0,2.0,1.9377134392772968,9,-0.09,3.94,0.985,0.333
M30,donchian_10,2.5,3.0,1.9329372249835788,55,4.22,9.83,1.102,0.273
M3,adx_rising_break_20+HTF_EMA55,2.0,2.0,1.9315296056023168,58,7.66,16.57,1.209,0.379
H1,ema_9_21,2.5,3.0,1.9270336185888461,259,28.25,20.22,1.117,0.278
H3,donchian_10+HTF_EMA55,2.5,2.5,1.9268734243295542,130,8.67,11.74,1.093,0.308
D1,psar_flip+HTF_EMA55,2.0,2.0,1.9199835050523895,107,6.08,10.87,1.082,0.355
H3,psar_flip,2.0,2.0,1.9189431178491472,147,4.61,8.73,1.045,0.347
M5,keltner_break,2.5,3.0,1.9179737149286846,246,24.74,19.51,1.13,0.276
H3,ema_12_26,2.5,2.5,1.9146856016956544,77,6.18,11.92,1.116,0.312
H3,ema_50_200+HTF_EMA55,2.5,2.5,1.9145179961621817,30,1.12,7.3,1.054,0.3
H3,ema_50_200,2.5,2.5,1.9145179961621817,30,1.12,7.3,1.054,0.3
H2,donchian_55,2.5,2.5,1.9135862569643896,143,13.45,15.32,1.127,0.315
H1,psar_flip+HTF_EMA55,2.0,2.0,1.912804668409349,472,23.59,17.27,1.064,0.352
M1,ema_9_21+HTF_EMA55,2.0,2.0,1.912124552170543,195,13.87,15.23,1.108,0.359
M30,keltner_break+HTF_EMA55,2.5,2.5,1.909380941552408,43,1.97,8.23,1.065,0.302
M1,psar_flip+HTF_EMA55,2.5,3.0,1.9082055029362095,162,26.3,22.63,1.184,0.29
M1,rsi_trend_pullback+HTF_EMA55,2.5,2.5,1.906125032063564,146,22.18,21.28,1.181,0.329
M15,donchian_10,2.5,3.0,1.898505793979098,91,12.22,16.84,1.177,0.286
M1,donchian_20,2.5,3.0,1.8959425319323413,243,44.78,30.32,1.185,0.292
H4,bb_breakout+HTF_EMA55,2.5,2.5,1.8953295505452363,78,5.12,10.62,1.085,0.308
H1,macd_cross+HTF_EMA55,2.5,2.5,1.894900970924585,267,22.17,17.93,1.096,0.311
H1,macd_hist_turn+HTF_EMA55,2.5,2.5,1.894900970924585,267,22.17,17.93,1.096,0.311
H3,rsi50_cross+HTF_EMA55,2.5,2.5,1.894697329420758,77,6.18,12.25,1.114,0.312
M15,cci_100_cross,2.5,2.5,1.8886853137760997,81,5.6,11.44,1.097,0.309
M3,cci_100_cross+HTF_EMA55,2.5,2.5,1.8871521236515871,58,4.34,11.44,1.109,0.31
M3,volume_spike_break,2.0,2.0,1.8850511207560265,62,6.56,14.93,1.157,0.371
H1,williams_r_reversal+HTF_EMA55,2.0,2.0,1.8832143629455147,423,21.75,17.24,1.067,0.352
M15,ichimoku_tk_cross+HTF_EMA55,2.5,2.5,1.8830741177541297,56,2.82,9.22,1.068,0.304
H4,macd_cross,2.0,2.0,1.882190334870458,118,10.27,15.11,1.125,0.364
H4,macd_hist_turn,2.0,2.0,1.882190334870458,118,10.27,15.11,1.125,0.364
M30,adx_donchian_20_strict,2.5,2.5,1.8821205069592282,38,3.56,12.25,1.133,0.316
H4,donchian_55,2.0,2.0,1.8811991958563923,105,5.05,10.87,1.074,0.352
H3,mfi_reversal,2.5,3.0,1.8810266015268593,65,6.15,12.35,1.119,0.277
M3,di_cross,2.0,2.0,1.8806443873869307,74,3.3,9.78,1.064,0.351
H1,ema_21_55,2.0,2.0,1.879948936048975,264,20.05,18.67,1.116,0.36
M3,rsi50_cross+HTF_EMA55,2.0,2.0,1.8798140957304497,62,3.42,10.57,1.081,0.355
H4,adx_donchian_20,2.0,2.0,1.8777643921145837,111,4.99,10.63,1.067,0.351
M3,cci_100_cross,2.5,2.5,1.8776508926364124,62,3.77,10.54,1.088,0.306
H4,volume_spike_break+HTF_EMA55,2.5,3.0,1.8770801187084492,71,3.98,9.67,1.074,0.268
M30,stoch_cross+HTF_EMA55,2.5,2.5,1.8764140134948575,40,1.5,8.23,1.054,0.3
H3,ema_9_21+HTF_EMA55,2.0,2.0,1.8763877155413493,105,1.96,7.78,1.027,0.343
H2,ema_50_200,2.0,2.0,1.8731614069723557,47,0.53,6.82,1.017,0.34
D1,aroon_cross_25,2.5,2.5,1.8727012224048467,58,0.77,6.53,1.018,0.293
M1,supertrend_flip,2.5,3.0,1.870660739745132,153,27.73,24.26,1.191,0.294
M3,supertrend_flip,2.0,2.0,1.869134936956591,64,1.36,7.86,1.032,0.344
H3,cci_100_cross,2.5,2.5,1.8681361173970032,106,4.75,10.01,1.061,0.302
H2,bb_breakout,2.0,2.0,1.866904425521234,267,20.01,18.05,1.095,0.36
M30,cci_100_cross+HTF_EMA55,2.5,2.5,1.8646805706167349,43,1.97,9.15,1.066,0.302
H3,adx_rising_break_20+HTF_EMA55,2.5,2.5,1.8635026860728057,98,5.9,11.36,1.08,0.306
H3,adx_rising_break_20,2.5,2.5,1.8635026860728052,98,5.9,11.36,1.08,0.306
M1,di_cross+HTF_EMA55,2.0,2.0,1.8621838029623383,245,21.48,19.72,1.119,0.363
M5,rsi50_cross+HTF_EMA55,2.0,2.0,1.8593691864912754,418,40.02,27.27,1.12,0.364
M5,adx_donchian_20_strict,2.5,3.0,1.8593440958414218,208,18.21,17.29,1.111,0.274
M5,rsi_trend_pullback,2.0,2.0,1.8593347466179428,387,25.89,20.46,1.093,0.357
H1,macd_hist_turn,2.5,2.5,1.8580647240804327,277,26.96,22.2,1.136,0.314
H1,macd_cross,2.5,2.5,1.8580647240804327,277,26.96,22.2,1.136,0.314
M5,donchian_55,2.5,2.5,1.8577925599681042,277,18.44,16.79,1.088,0.307
H2,ema_12_26+HTF_EMA55,2.5,2.5,1.8570470871327878,99,4.84,10.54,1.068,0.303
M5,di_cross+HTF_EMA55,2.5,2.5,1.8556287122183788,223,16.89,16.89,1.104,0.309
M5,di_cross+HTF_EMA55,2.5,3.0,1.8540133242337178,186,16.27,16.75,1.114,0.274
M30,adx_donchian_20_strict+HTF_EMA55,2.5,3.0,1.8537474895196906,32,3.55,13.13,1.149,0.281
H3,mfi_reversal,2.5,2.5,1.8520499963455257,86,3.98,10.05,1.062,0.302
H2,triple_ema_pullback+HTF_EMA55,2.5,2.5,1.8510393817364401,110,7.87,13.13,1.098,0.309
H3,adx_donchian_20,2.0,2.0,1.8508487504452704,154,9.87,14.22,1.093,0.357
H3,supertrend_flip+HTF_EMA55,2.0,2.0,1.8431479341043904,92,6.24,13.13,1.098,0.359
M1,sma_50_200+HTF_EMA55,2.5,2.5,1.84239547264015,60,5.88,14.07,1.135,0.317
H4,donchian_20,2.0,2.0,1.8423003867677137,168,7.56,12.35,1.067,0.351
M30,williams_r_reversal,2.5,3.0,1.8421345032598127,34,1.49,8.7,1.058,0.265
H3,adx_donchian_20+HTF_EMA55,2.5,2.5,1.8415205316830856,101,6.39,12.25,1.086,0.307
M3,adx_rising_break_20,2.0,2.0,1.8413341227778124,59,6.59,16.57,1.176,0.373
H2,ema_21_55+HTF_EMA55,2.5,2.5,1.8410304770664419,110,7.87,13.35,1.098,0.309
M3,macd_hist_turn+HTF_EMA55,2.5,2.5,1.8404448105998363,58,4.34,12.25,1.105,0.31
M3,macd_cross+HTF_EMA55,2.5,2.5,1.8404448105998363,58,4.34,12.25,1.105,0.31
H1,bb_breakout+HTF_EMA55,2.0,2.0,1.8400135467518093,504,24.43,19.34,1.071,0.351
M1,donchian_20,2.5,2.5,1.8372436637214329,275,25.11,20.76,1.108,0.313
H3,adx_rising_break_20,2.0,2.0,1.8370854379273382,136,6.83,12.46,1.073,0.353
H3,adx_donchian_20_strict+HTF_EMA55,2.5,3.0,1.8349672780123427,77,5.96,12.71,1.108,0.273
H1,ichimoku_tk_cross+HTF_EMA55,2.5,2.5,1.8331562137614181,222,18.07,17.9,1.106,0.311
M1,mfi_reversal+HTF_EMA55,2.5,2.5,1.8326656398500747,142,14.6,17.67,1.133,0.317
M15,adx_donchian_20+HTF_EMA55,2.0,2.0,1.8323147262492705,105,11.51,18.28,1.165,0.371
M15,volume_spike_break+HTF_EMA55,2.5,2.5,1.831657334447327,75,4.64,11.67,1.085,0.307
H1,rsi50_cross+HTF_EMA55,2.5,2.5,1.8312772612204014,294,18.78,17.07,1.078,0.306
M15,mfi_reversal+HTF_EMA55,2.0,2.0,1.830714187154326,45,-0.45,5.94,0.985,0.333
M5,adx_rising_break_20+HTF_EMA55,2.0,2.0,1.8288207981598787,416,30.62,23.16,1.098,0.358
D1,ichimoku_tk_cross,2.0,2.0,1.8287212257169243,97,7.25,14.3,1.109,0.361
H1,ichimoku_tk_cross+HTF_EMA55,2.0,2.0,1.8277134234693755,333,15.72,15.86,1.065,0.351
M30,adx_donchian_20,2.0,2.0,1.8263157939960777,65,6.52,15.78,1.15,0.369
H1,psar_flip,2.5,2.5,1.8259438748926042,297,19.32,17.7,1.086,0.306
H4,volume_spike_break+HTF_EMA55,2.5,2.5,1.8249492157030802,70,2.64,9.64,1.052,0.3
H2,donchian_55+HTF_EMA55,2.5,2.5,1.8240872365508007,144,12.32,16.16,1.115,0.312
M30,rsi50_cross,2.0,2.0,1.8228224228308954,60,-0.59,6.05,0.985,0.333
M3,macd_cross,2.0,2.0,1.820267652501991,93,5.18,12.3,1.077,0.355
M3,macd_hist_turn,2.0,2.0,1.820267652501991,93,5.18,12.3,1.077,0.355
H4,ema_9_21+HTF_EMA55,2.5,2.5,1.8155273992757437,49,2.91,11.03,1.078,0.306
M15,volume_spike_break,2.5,3.0,1.8117717921532532,68,3.0,9.94,1.058,0.265
M5,psar_flip+HTF_EMA55,2.0,2.0,1.8084891670797183,452,26.33,21.18,1.082,0.354
H4,cci_100_cross,2.5,2.5,1.80841535635858,77,6.18,14.07,1.116,0.312
H3,cci_100_cross+HTF_EMA55,2.0,2.0,1.8031602979649504,188,11.7,15.76,1.089,0.356
H1,di_cross+HTF_EMA55,2.0,2.0,1.8016991024841575,380,12.91,14.56,1.049,0.347
H1,adx_donchian_20_strict,2.0,2.0,1.8011138335226804,395,23.31,20.17,1.083,0.354
H2,triple_ema_pullback,2.5,2.5,1.7990988711759452,111,6.79,13.13,1.083,0.306
H2,supertrend_flip+HTF_EMA55,2.0,2.0,1.7981626988202182,135,4.74,11.44,1.051,0.348
M1,stoch_cross,2.0,2.0,1.7978711399384222,465,14.22,14.93,1.043,0.346
H4,adx_donchian_55,2.0,2.0,1.7971237861442193,82,4.25,12.51,1.08,0.354
H3,bb_breakout+HTF_EMA55,2.0,2.0,1.7967795506571012,175,6.42,12.25,1.053,0.349
H1,keltner_break,2.5,3.0,1.7961405243324782,313,24.74,20.17,1.087,0.272
M30,williams_r_reversal+HTF_EMA55,2.0,2.0,1.7938269815877215,58,1.42,9.64,1.038,0.345
M15,sma_50_200,2.5,3.0,1.7929204608404725,31,0.53,7.89,1.024,0.258
H4,psar_flip,2.5,2.5,1.789740687803985,57,1.79,9.72,1.045,0.298
H4,rsi50_cross+HTF_EMA55,2.5,2.5,1.7865731261973055,62,0.23,7.46,1.005,0.29
H3,ema_21_55+HTF_EMA55,2.5,2.5,1.7849553272684515,77,2.55,10.21,1.048,0.299
H4,roc_momentum_12,2.5,2.5,1.783649408515834,47,1.41,9.56,1.042,0.298
M30,psar_flip+HTF_EMA55,2.5,2.5,1.7819118228528354,40,1.5,10.05,1.052,0.3
M30,di_cross,2.5,2.5,1.781084835171109,39,2.53,12.32,1.096,0.308
M30,donchian_55+HTF_EMA55,2.5,3.0,1.7778177911994608,33,2.51,12.25,1.102,0.273
M15,rsi_trend_pullback+HTF_EMA55,2.0,2.0,1.7764186662826007,96,5.14,13.49,1.085,0.354
M30,donchian_55,2.5,3.0,1.7757300626314683,33,2.51,12.3,1.102,0.273
H3,cci_100_cross,2.5,3.0,1.7724879672804619,83,3.79,11.1,1.06,0.265
H4,cci_100_cross+HTF_EMA55,2.5,3.0,1.7722134338646007,54,1.19,8.81,1.03,0.259
H4,rsi50_cross,2.5,3.0,1.7702649686619816,54,1.19,8.81,1.029,0.259
H4,bb_breakout,2.5,2.5,1.769335701762641,96,4.36,11.84,1.062,0.302
M5,adx_rising_break_20,2.5,2.5,1.7692965140672103,260,22.27,21.46,1.121,0.312
H4,donchian_55,2.5,3.0,1.767076070104435,55,4.22,13.38,1.108,0.273
M3,roc_momentum_12,2.5,2.5,1.7660309231358842,50,1.88,10.47,1.051,0.3
H2,ema_50_200+HTF_EMA55,2.5,2.5,1.7658292974510992,44,0.95,9.22,1.03,0.295
M15,ichimoku_tk_cross+HTF_EMA55,2.0,2.0,1.7627018762259492,97,4.09,12.38,1.062,0.351
M15,supertrend_flip+HTF_EMA55,2.5,2.5,1.7617226625097075,62,0.23,7.97,1.005,0.29
H1,donchian_20,2.5,3.0,1.7596748376223683,391,25.77,20.87,1.077,0.269
M5,di_cross,2.0,2.0,1.7569054006605975,390,18.56,18.65,1.071,0.351
M1,rsi_trend_pullback,2.5,2.5,1.7564372643887338,151,20.3,22.78,1.163,0.325
M30,ichimoku_tk_cross,2.0,2.0,1.75455071126067,62,0.38,8.81,1.009,0.339
M1,sma_50_200,2.5,2.5,1.7521335770469535,68,4.73,13.82,1.097,0.309
M30,donchian_55+HTF_EMA55,2.0,2.0,1.7513310483163633,55,1.45,10.6,1.04,0.345
H3,ema_21_55,2.5,2.5,1.7484899157538176,81,1.99,10.21,1.035,0.296
H3,ema_21_55+HTF_EMA55,2.0,2.0,1.7484012213055193,91,1.09,9.59,1.018,0.341
H3,adx_rising_break_20+HTF_EMA55,2.0,2.0,1.7478601028654,135,4.74,12.46,1.051,0.348
H4,ema_12_26,2.5,2.5,1.7445818777097593,57,1.79,10.54,1.043,0.298
H2,donchian_55,2.0,2.0,1.744274554634876,204,17.22,20.03,1.11,0.363
M15,sma_50_200+HTF_EMA55,2.5,2.5,1.7426884068988873,31,0.11,8.31,1.005,0.29
M1,ichimoku_tk_cross,2.5,2.5,1.742199360529351,187,18.58,20.48,1.118,0.316
H1,donchian_20+HTF_EMA55,2.0,2.0,1.7418590029490943,622,29.26,22.91,1.063,0.35
D1,stoch_cross+HTF_EMA55,2.5,2.5,1.7411208787656887,69,3.68,12.73,1.076,0.304
D1,roc_momentum_12+HTF_EMA55,2.0,2.0,1.7390764980039588,105,1.96,10.49,1.027,0.343
D1,williams_r_reversal+HTF_EMA55,2.5,2.5,1.7378168318285137,69,3.68,12.73,1.074,0.304
M30,adx_donchian_20_strict,2.5,3.0,1.7351359754341225,33,2.51,13.13,1.102,0.273
M30,ichimoku_tk_cross+HTF_EMA55,2.0,2.0,1.7344883807149518,44,0.56,9.7,1.019,0.341
W1,roc_momentum_12,2.0,2.0,1.7326081883894044,13,-1.12,3.03,0.876,0.308
M30,di_cross+HTF_EMA55,2.0,2.0,1.730590440630476,46,1.55,11.44,1.049,0.348
H1,triple_ema_pullback,2.0,2.0,1.7304385524475057,330,22.88,21.35,1.081,0.358
H3,adx_donchian_20+HTF_EMA55,2.0,2.0,1.7295110586874947,149,5.64,13.36,1.055,0.349
M30,triple_ema_pullback+HTF_EMA55,2.0,2.0,1.7275671487819944,40,-1.38,6.05,0.948,0.325
H3,macd_hist_turn,2.5,2.5,1.7247316206939933,75,1.06,9.64,1.019,0.293
H3,macd_cross,2.5,2.5,1.7247316206939933,75,1.06,9.64,1.019,0.293
M1,stoch_cross+HTF_EMA55,2.0,2.0,1.7228548209555448,309,30.71,26.4,1.123,0.366
H4,di_cross+HTF_EMA55,2.5,2.5,1.7205687809989911,49,-0.6,7.54,0.983,0.286
H1,di_cross+HTF_EMA55,2.5,3.0,1.7194127694805503,258,19.68,19.84,1.091,0.271
H3,williams_r_reversal,2.5,3.0,1.7185976534587732,62,1.07,9.56,1.023,0.258
H1,rsi_trend_pullback+HTF_EMA55,2.5,2.5,1.7184857836573912,271,9.48,14.22,1.045,0.299
M5,stoch_cross+HTF_EMA55,2.5,3.0,1.7169551130610263,196,18.42,21.15,1.134,0.276
M3,ichimoku_tk_cross,2.5,2.5,1.7138280053368153,46,-1.06,6.87,0.969,0.283
M30,di_cross+HTF_EMA55,2.5,2.5,1.7097650046487662,35,-0.43,7.81,0.983,0.286
M5,roc_momentum_12,2.5,3.0,1.708846632050035,130,8.3,14.86,1.075,0.269
M5,volume_spike_break+HTF_EMA55,2.0,2.0,1.7085488509982145,254,14.34,18.38,1.082,0.354
M30,donchian_55,2.0,2.0,1.7069377434299153,55,1.45,11.49,1.04,0.345
M3,adx_rising_break_20+HTF_EMA55,2.5,2.5,1.7045593278688553,48,3.95,15.32,1.118,0.312
M15,cci_100_cross+HTF_EMA55,2.5,3.0,1.701827053835094,96,6.72,15.16,1.095,0.271
H3,bb_breakout,2.5,2.5,1.6986880182808004,130,4.96,13.13,1.053,0.3
M5,ema_21_55+HTF_EMA55,2.5,2.5,1.698459693303517,141,7.99,15.22,1.074,0.305
M30,adx_donchian_20_strict+HTF_EMA55,2.0,2.0,1.6983257792214004,47,3.58,15.71,1.116,0.362
M30,ema_12_26+HTF_EMA55,2.0,2.0,1.6983209029992075,41,0.59,10.52,1.021,0.341
M1,macd_hist_turn+HTF_EMA55,2.5,3.0,1.6979476869336636,154,26.45,27.29,1.194,0.292
M1,macd_cross+HTF_EMA55,2.5,3.0,1.6979476869336636,154,26.45,27.29,1.194,0.292
H1,rsi_trend_pullback,2.5,2.5,1.695197056198949,294,7.02,13.13,1.032,0.296
H2,ema_12_26+HTF_EMA55,2.5,3.0,1.6947554073166804,87,3.73,12.51,1.057,0.264
H3,volume_spike_break,2.5,2.5,1.6943768226720342,127,4.48,12.8,1.048,0.299
M30,ema_9_21+HTF_EMA55,2.0,2.0,1.694039089215679,45,-0.45,8.7,0.986,0.333
H3,adx_donchian_20,2.5,2.5,1.6920025793868239,103,4.27,13.13,1.056,0.301
H3,ichimoku_tk_cross,2.5,2.5,1.687842876367236,88,-1.57,7.46,0.975,0.284
M3,ichimoku_tk_cross,2.5,3.0,1.6841780260583856,44,-0.65,7.78,0.981,0.25
H4,supertrend_flip+HTF_EMA55,2.5,2.5,1.682415798876078,51,0.86,10.54,1.023,0.294
H3,donchian_55+HTF_EMA55,2.5,2.5,1.6809264677409632,98,2.29,11.51,1.031,0.296
M30,adx_rising_break_20+HTF_EMA55,2.5,2.5,1.6787730728443213,34,0.57,10.54,1.024,0.294
H2,ema_50_200,2.5,2.5,1.6782818675420041,45,-0.06,9.22,0.998,0.289
M15,sma_50_200,2.5,2.5,1.6779604153471301,32,-0.89,7.3,0.96,0.281
M1,donchian_55,2.0,2.0,1.676585807359111,327,26.64,24.53,1.095,0.361
M15,ema_12_26+HTF_EMA55,2.0,2.0,1.67547822418824,87,2.14,12.33,1.038,0.345
W1,donchian_10,2.5,2.5,1.6752953704456668,11,-0.63,5.85,0.922,0.273
H2,aroon_cross_25+HTF_EMA55,2.0,2.0,1.6751182315638067,92,3.11,13.18,1.049,0.348
M5,adx_rising_break_20,2.0,2.0,1.6746161814277476,434,26.56,23.98,1.082,0.355
M15,macd_cross,2.0,2.0,1.669846338201313,125,2.78,12.46,1.033,0.344
M15,macd_hist_turn,2.0,2.0,1.669846338201313,125,2.78,12.46,1.033,0.344
H1,donchian_20,2.5,2.5,1.6695265825872792,431,24.56,22.11,1.066,0.304
M1,donchian_10,2.5,3.0,1.667029758450839,223,39.57,32.63,1.181,0.291
H2,aroon_cross_25+HTF_EMA55,2.5,2.5,1.6646312110632762,86,0.43,10.05,1.007,0.291
H2,donchian_55+HTF_EMA55,2.0,2.0,1.6637906615220894,205,16.04,20.83,1.102,0.361
M1,supertrend_flip+HTF_EMA55,2.5,3.0,1.6624430367593186,163,25.04,26.9,1.181,0.288
D1,macd_cross,2.0,2.0,1.658045096675693,123,1.78,11.78,1.02,0.341
D1,macd_hist_turn,2.0,2.0,1.658045096675693,123,1.78,11.78,1.02,0.341
M1,adx_donchian_55+HTF_EMA55,2.5,2.5,1.6578042013409087,158,16.09,21.34,1.122,0.316
M5,adx_donchian_20+HTF_EMA55,2.5,2.5,1.6572316639629794,254,21.16,22.82,1.11,0.311
H3,adx_donchian_20_strict+HTF_EMA55,2.0,2.0,1.6565466674706792,132,4.77,14.38,1.053,0.348
M15,adx_donchian_20,2.5,2.5,1.6527085678650062,72,4.16,14.93,1.082,0.306
H4,donchian_20,2.5,3.0,1.6521364612264917,77,1.85,11.62,1.033,0.26
M30,keltner_break+HTF_EMA55,2.5,3.0,1.6501487539302977,35,0.47,10.47,1.018,0.257
H1,di_cross+HTF_EMA55,2.5,2.5,1.6497355077783977,269,11.7,17.0,1.058,0.301
M1,bb_breakout,2.5,2.5,1.6467155468847363,245,11.48,17.08,1.06,0.302
M1,donchian_20+HTF_EMA55,2.5,2.5,1.6461866096201552,269,28.35,26.2,1.116,0.316
H3,supertrend_flip,2.5,2.5,1.6444513476311307,90,-0.12,9.87,0.998,0.289
H1,aroon_cross_25,2.5,3.0,1.643126166464244,199,14.9,19.46,1.091,0.271
M30,macd_cross,2.5,3.0,1.641684856913065,40,-0.59,8.65,0.98,0.25
M30,macd_hist_turn,2.5,3.0,1.641684856913065,40,-0.59,8.65,0.98,0.25
M1,mfi_reversal+HTF_EMA55,2.5,3.0,1.6406863784087231,125,13.89,20.87,1.133,0.28
M30,psar_flip+HTF_EMA55,2.0,2.0,1.6404564832311295,63,-0.62,9.67,0.985,0.333
M5,mfi_reversal+HTF_EMA55,2.0,2.0,1.6403386849137103,257,14.3,19.77,1.083,0.354
M5,adx_rising_break_20+HTF_EMA55,2.5,3.0,1.638734472946948,224,17.93,21.53,1.11,0.272
M3,ichimoku_tk_cross+HTF_EMA55,2.0,2.0,1.6382305134860473,78,2.23,13.28,1.042,0.346
M15,adx_donchian_55+HTF_EMA55,2.5,2.5,1.6376514515825213,71,5.21,16.62,1.105,0.31
M15,adx_donchian_55,2.5,2.5,1.6376514515825213,71,5.21,16.62,1.105,0.31
